Icon,Date/Time,Description,"Event Type"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/InvalidArgument.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status304.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status403.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status306.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status401.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status402.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status417.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status505.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status418.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status414.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status504.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status413.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status429.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status503.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status415.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status502.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status416.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status305.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status408.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status511.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status407.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status411.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status410.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status431.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status409.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status428.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status405.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status501.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status406.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status404.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status400.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status412.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/Status500.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception/Http/StatusUnknown.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Autoload.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Response.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Utility","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Utility/InputValidator.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Utility/CaseInsensitiveDictionary.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Utility/FilteredIterator.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Response","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Response/Headers.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Cookie.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Auth","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Auth/Basic.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Proxy.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Iri.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Ipv6.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Transport.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Session.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Capability.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Hooks.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Proxy","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Proxy/Http.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Ssl.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/Exception.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/src/IdnaEncoder.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/library","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/Requests/library/Requests.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-user-meta-session-tokens.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/class-wp-http-requests-response.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/latest-comments.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-content.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation-link.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/view-modal.min.asset.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/view.min.asset.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/view.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/view.asset.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/view-modal.asset.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/view.min.js","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/navigation/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-content","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-content/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-content/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-content/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-content/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-content/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/calendar.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/site-tagline.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/loginout.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/query-pagination-numbers","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/query-pagination-numbers/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/query-pagination-numbers/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/query-pagination-numbers/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/query-pagination-numbers/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/query-pagination-numbers/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/theme.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/theme-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/theme.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/theme-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/gallery/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/list.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/shortcode","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/shortcode/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/shortcode/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/shortcode/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/shortcode/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/shortcode/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/calendar","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/calendar/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/calendar/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/calendar/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/calendar/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/calendar/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-content","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-content/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-content/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-content/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-content/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-content/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/details/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/theme.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/theme-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/theme.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/theme-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/template-part/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-pagination-next.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-title.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-navigation-link","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-navigation-link/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-navigation-link/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-navigation-link/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-navigation-link/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-navigation-link/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/require-dynamic-blocks.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/columns/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/shortcode.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-reply-link","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-reply-link/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-author-name","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-author-name/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/site-title.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/term-description","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/term-description/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/term-description/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/term-description/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/term-description/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/term-description/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/theme.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/theme-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/theme.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/theme-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/code/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comment-date.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/footnotes","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/footnotes/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/footnotes/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/footnotes/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/footnotes/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/footnotes/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-pagination.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/loginout","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/loginout/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/avatar/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/button/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-title","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-title/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-title/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-title/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-title/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-title/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/image.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/widget-group.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/comments-pagination-numbers.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-author.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-author-biography","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/post-author-biography/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/categories/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/social-link","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/social-link/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/social-link/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/social-link/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/social-link/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/social-link/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/style-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/theme.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/theme-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/theme.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/style.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/theme-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/editor-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/editor-rtl.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/style-rtl.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/separator/style.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/html","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/html/editor.min.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/html/block.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/html/editor.css","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-includes/blocks/html/editor-rtl.css","File Changed"
